법정동코드,sigunguCd,bjdongCd,지역,시도명,시군구명,읍면동명,리명,법정동명,생성일자
4713012500,47130,12500,경북,경상북도,경주시,용강동,,경상북도 경주시 용강동,1995-03-01
4713012600,47130,12600,경북,경상북도,경주시,동천동,,경상북도 경주시 동천동,1988-04-23
4713012700,47130,12700,경북,경상북도,경주시,평동,,경상북도 경주시 평동,1998-11-14
4713012800,47130,12800,경북,경상북도,경주시,조양동,,경상북도 경주시 조양동,1998-11-14
4713012900,47130,12900,경북,경상북도,경주시,시동,,경상북도 경주시 시동,1998-11-14
4713013000,47130,13000,경북,경상북도,경주시,시래동,,경상북도 경주시 시래동,1998-11-14
4713013100,47130,13100,경북,경상북도,경주시,구정동,,경상북도 경주시 구정동,1998-11-14
4713013200,47130,13200,경북,경상북도,경주시,마동,,경상북도 경주시 마동,1988-04-23
4713013300,47130,13300,경북,경상북도,경주시,하동,,경상북도 경주시 하동,1988-04-23
4713013400,47130,13400,경북,경상북도,경주시,진현동,,경상북도 경주시 진현동,1988-04-23
4713013500,47130,13500,경북,경상북도,경주시,천군동,,경상북도 경주시 천군동,1988-04-23
4713013600,47130,13600,경북,경상북도,경주시,신평동,,경상북도 경주시 신평동,1988-04-23
4713013700,47130,13700,경북,경상북도,경주시,덕동,,경상북도 경주시 덕동,1988-04-23
4713013800,47130,13800,경북,경상북도,경주시,암곡동,,경상북도 경주시 암곡동,1988-04-23
4713013900,47130,13900,경북,경상북도,경주시,황용동,,경상북도 경주시 황용동,1988-04-23
4713014000,47130,14000,경북,경상북도,경주시,북군동,,경상북도 경주시 북군동,1988-04-23
4713014100,47130,14100,경북,경상북도,경주시,손곡동,,경상북도 경주시 손곡동,1988-04-23
4713014200,47130,14200,경북,경상북도,경주시,율동,,경상북도 경주시 율동,1988-04-23
4713014300,47130,14300,경북,경상북도,경주시,배동,,경상북도 경주시 배동,1988-04-23
4713014400,47130,14400,경북,경상북도,경주시,석장동,,경상북도 경주시 석장동,1988-04-23
4713025021,47130,25021,경북,경상북도,경주시,감포읍,대본리,경상북도 경주시 감포읍 대본리,1995-01-01
4713025022,47130,25022,경북,경상북도,경주시,감포읍,전동리,경상북도 경주시 감포읍 전동리,1995-01-01
4713025023,47130,25023,경북,경상북도,경주시,감포읍,전촌리,경상북도 경주시 감포읍 전촌리,1995-01-01
4713025024,47130,25024,경북,경상북도,경주시,감포읍,나정리,경상북도 경주시 감포읍 나정리,1995-01-01
4713025025,47130,25025,경북,경상북도,경주시,감포읍,오류리,경상북도 경주시 감포읍 오류리,1995-01-01
4713025026,47130,25026,경북,경상북도,경주시,감포읍,노동리,경상북도 경주시 감포읍 노동리,1995-01-01
4713025027,47130,25027,경북,경상북도,경주시,감포읍,팔조리,경상북도 경주시 감포읍 팔조리,1995-01-01
4713025028,47130,25028,경북,경상북도,경주시,감포읍,호동리,경상북도 경주시 감포읍 호동리,1995-01-01
4713025029,47130,25029,경북,경상북도,경주시,감포읍,감포리,경상북도 경주시 감포읍 감포리,1995-01-01
4713025321,47130,25321,경북,경상북도,경주시,안강읍,검단리,경상북도 경주시 안강읍 검단리,1995-01-01
4713025322,47130,25322,경북,경상북도,경주시,안강읍,사방리,경상북도 경주시 안강읍 사방리,1995-01-01
4713025323,47130,25323,경북,경상북도,경주시,안강읍,갑산리,경상북도 경주시 안강읍 갑산리,1995-01-01
4713025324,47130,25324,경북,경상북도,경주시,안강읍,대동리,경상북도 경주시 안강읍 대동리,1995-01-01
4713025325,47130,25325,경북,경상북도,경주시,안강읍,근계리,경상북도 경주시 안강읍 근계리,1995-01-01
4713025326,47130,25326,경북,경상북도,경주시,안강읍,육통리,경상북도 경주시 안강읍 육통리,1995-01-01
4713025327,47130,25327,경북,경상북도,경주시,안강읍,노당리,경상북도 경주시 안강읍 노당리,1995-01-01
4713025328,47130,25328,경북,경상북도,경주시,안강읍,옥산리,경상북도 경주시 안강읍 옥산리,1995-01-01
4713025329,47130,25329,경북,경상북도,경주시,안강읍,두류리,경상북도 경주시 안강읍 두류리,1995-01-01
4713025330,47130,25330,경북,경상북도,경주시,안강읍,하곡리,경상북도 경주시 안강읍 하곡리,1995-01-01
4713025331,47130,25331,경북,경상북도,경주시,안강읍,강교리,경상북도 경주시 안강읍 강교리,1995-01-01
4713025332,47130,25332,경북,경상북도,경주시,안강읍,산대리,경상북도 경주시 안강읍 산대리,1995-01-01
4713025333,47130,25333,경북,경상북도,경주시,안강읍,안강리,경상북도 경주시 안강읍 안강리,1995-01-01
4713025334,47130,25334,경북,경상북도,경주시,안강읍,양월리,경상북도 경주시 안강읍 양월리,1995-01-01
4713025335,47130,25335,경북,경상북도,경주시,안강읍,청령리,경상북도 경주시 안강읍 청령리,1995-01-01
4713025621,47130,25621,경북,경상북도,경주시,건천읍,대곡리,경상북도 경주시 건천읍 대곡리,1995-01-01
4713025622,47130,25622,경북,경상북도,경주시,건천읍,용명리,경상북도 경주시 건천읍 용명리,1995-01-01
4713025623,47130,25623,경북,경상북도,경주시,건천읍,신평리,경상북도 경주시 건천읍 신평리,1995-01-01
4713025624,47130,25624,경북,경상북도,경주시,건천읍,송선리,경상북도 경주시 건천읍 송선리,1995-01-01
4713025625,47130,25625,경북,경상북도,경주시,건천읍,천포리,경상북도 경주시 건천읍 천포리,1995-01-01
4713025626,47130,25626,경북,경상북도,경주시,건천읍,화천리,경상북도 경주시 건천읍 화천리,1995-01-01
4713025627,47130,25627,경북,경상북도,경주시,건천읍,모량리,경상북도 경주시 건천읍 모량리,1995-01-01
4713025628,47130,25628,경북,경상북도,경주시,건천읍,방내리,경상북도 경주시 건천읍 방내리,1995-01-01
4713025629,47130,25629,경북,경상북도,경주시,건천읍,조전리,경상북도 경주시 건천읍 조전리,1995-01-01
4713025630,47130,25630,경북,경상북도,경주시,건천읍,금척리,경상북도 경주시 건천읍 금척리,1995-01-01
4713025631,47130,25631,경북,경상북도,경주시,건천읍,건천리,경상북도 경주시 건천읍 건천리,1995-01-01
4713025921,47130,25921,경북,경상북도,경주시,외동읍,입실리,경상북도 경주시 외동읍 입실리,1995-01-01
4713025922,47130,25922,경북,경상북도,경주시,외동읍,모화리,경상북도 경주시 외동읍 모화리,1995-01-01
4713025923,47130,25923,경북,경상북도,경주시,외동읍,석계리,경상북도 경주시 외동읍 석계리,1995-01-01
4713025924,47130,25924,경북,경상북도,경주시,외동읍,녹동리,경상북도 경주시 외동읍 녹동리,1995-01-01
4713025925,47130,25925,경북,경상북도,경주시,외동읍,냉천리,경상북도 경주시 외동읍 냉천리,1995-01-01
4713025926,47130,25926,경북,경상북도,경주시,외동읍,제내리,경상북도 경주시 외동읍 제내리,1995-01-01
4713025927,47130,25927,경북,경상북도,경주시,외동읍,연안리,경상북도 경주시 외동읍 연안리,1995-01-01
4713025928,47130,25928,경북,경상북도,경주시,외동읍,개곡리,경상북도 경주시 외동읍 개곡리,1995-01-01
4713025929,47130,25929,경북,경상북도,경주시,외동읍,활성리,경상북도 경주시 외동읍 활성리,1995-01-01
4713025930,47130,25930,경북,경상북도,경주시,외동읍,말방리,경상북도 경주시 외동읍 말방리,1995-01-01
4713025931,47130,25931,경북,경상북도,경주시,외동읍,죽동리,경상북도 경주시 외동읍 죽동리,1995-01-01
4713025932,47130,25932,경북,경상북도,경주시,외동읍,구어리,경상북도 경주시 외동읍 구어리,1995-01-01
4713025933,47130,25933,경북,경상북도,경주시,외동읍,방어리,경상북도 경주시 외동읍 방어리,1995-01-01
4713025934,47130,25934,경북,경상북도,경주시,외동읍,괘릉리,경상북도 경주시 외동읍 괘릉리,1995-01-01
4713025935,47130,25935,경북,경상북도,경주시,외동읍,신계리,경상북도 경주시 외동읍 신계리,1995-01-01
4713025936,47130,25936,경북,경상북도,경주시,외동읍,문산리,경상북도 경주시 외동읍 문산리,1995-01-01
4713025937,47130,25937,경북,경상북도,경주시,외동읍,북토리,경상북도 경주시 외동읍 북토리,1995-01-01
4713031521,47130,31521,경북,경상북도,경주시,문무대왕면,어일리,경상북도 경주시 문무대왕면 어일리,2021-04-06
4713031522,47130,31522,경북,경상북도,경주시,문무대왕면,입천리,경상북도 경주시 문무대왕면 입천리,2021-04-06
4713031523,47130,31523,경북,경상북도,경주시,문무대왕면,두산리,경상북도 경주시 문무대왕면 두산리,2021-04-06
4713031524,47130,31524,경북,경상북도,경주시,문무대왕면,송전리,경상북도 경주시 문무대왕면 송전리,2021-04-06
4713031525,47130,31525,경북,경상북도,경주시,문무대왕면,죽전리,경상북도 경주시 문무대왕면 죽전리,2021-04-06
4713031526,47130,31526,경북,경상북도,경주시,문무대왕면,구길리,경상북도 경주시 문무대왕면 구길리,2021-04-06
4713031527,47130,31527,경북,경상북도,경주시,문무대왕면,용당리,경상북도 경주시 문무대왕면 용당리,2021-04-06
4713031528,47130,31528,경북,경상북도,경주시,문무대왕면,봉길리,경상북도 경주시 문무대왕면 봉길리,2021-04-06
4713031529,47130,31529,경북,경상북도,경주시,문무대왕면,권이리,경상북도 경주시 문무대왕면 권이리,2021-04-06
4713031530,47130,31530,경북,경상북도,경주시,문무대왕면,호암리,경상북도 경주시 문무대왕면 호암리,2021-04-06
4713031531,47130,31531,경북,경상북도,경주시,문무대왕면,용동리,경상북도 경주시 문무대왕면 용동리,2021-04-06
4713031532,47130,31532,경북,경상북도,경주시,문무대왕면,와읍리,경상북도 경주시 문무대왕면 와읍리,2021-04-06
4713031533,47130,31533,경북,경상북도,경주시,문무대왕면,안동리,경상북도 경주시 문무대왕면 안동리,2021-04-06
4713031534,47130,31534,경북,경상북도,경주시,문무대왕면,장항리,경상북도 경주시 문무대왕면 장항리,2021-04-06
4713031535,47130,31535,경북,경상북도,경주시,문무대왕면,범곡리,경상북도 경주시 문무대왕면 범곡리,2021-04-06
4713032021,47130,32021,경북,경상북도,경주시,양남면,하서리,경상북도 경주시 양남면 하서리,1995-01-01
4713032022,47130,32022,경북,경상북도,경주시,양남면,수렴리,경상북도 경주시 양남면 수렴리,1995-01-01
4713032023,47130,32023,경북,경상북도,경주시,양남면,신서리,경상북도 경주시 양남면 신서리,1995-01-01
4713032024,47130,32024,경북,경상북도,경주시,양남면,서동리,경상북도 경주시 양남면 서동리,1995-01-01
4713032025,47130,32025,경북,경상북도,경주시,양남면,효동리,경상북도 경주시 양남면 효동리,1995-01-01
4713032026,47130,32026,경북,경상북도,경주시,양남면,상계리,경상북도 경주시 양남면 상계리,1995-01-01
4713032027,47130,32027,경북,경상북도,경주시,양남면,신대리,경상북도 경주시 양남면 신대리,1995-01-01
4713032028,47130,32028,경북,경상북도,경주시,양남면,읍천리,경상북도 경주시 양남면 읍천리,1995-01-01
4713032029,47130,32029,경북,경상북도,경주시,양남면,석촌리,경상북도 경주시 양남면 석촌리,1995-01-01
4713032030,47130,32030,경북,경상북도,경주시,양남면,석읍리,경상북도 경주시 양남면 석읍리,1995-01-01
4713032031,47130,32031,경북,경상북도,경주시,양남면,기구리,경상북도 경주시 양남면 기구리,1995-01-01
4713032032,47130,32032,경북,경상북도,경주시,양남면,환서리,경상북도 경주시 양남면 환서리,1995-01-01
4713032033,47130,32033,경북,경상북도,경주시,양남면,상라리,경상북도 경주시 양남면 상라리,1995-01-01
4713032034,47130,32034,경북,경상북도,경주시,양남면,나산리,경상북도 경주시 양남면 나산리,1995-01-01
4713032035,47130,32035,경북,경상북도,경주시,양남면,나아리,경상북도 경주시 양남면 나아리,1995-01-01
4713033021,47130,33021,경북,경상북도,경주시,내남면,명계리,경상북도 경주시 내남면 명계리,1995-01-01
4713033022,47130,33022,경북,경상북도,경주시,내남면,노곡리,경상북도 경주시 내남면 노곡리,1995-01-01
